_id,Lat,Long,OWNER,TOTAL_VALUE,YR_BUILT,OVERALL_COND,Evict_rate,Code_violation_count,Likelihood_of_purchase,Landlord_score,Top_10_owner,DATA_YR
70,42.3483395,-71.248627,PUTNAM REALTY TRUST,638200,1900,A - Average,0,0,0,0,0,2024
71,42.379381,-71.032603,PASCUCCI CARLO,685900,1900,A - Average,0,0,0,0,0,2024
72,42.3786082,-71.02936,CABANALV  INC,825500,1989,G - Good,0,0,0,0,0,2024
73,42.1606153,-70.860518,INTOWN PROPERTIES LLC,1111600,1920,G - Good,0,0,0,0,0,2024
74,42.3666017,-71.038502,EBNT HOLDINGS LLC,1110700,1910,A - Average,0,0,0,0,0,2024
75,42.3788485,-71.029448,BALBIN MARGARITA L,669700,1910,A - Average,0,0,0,0,0,2024
76,42.309276,-71.185581,TULCHINSKY FAMILY LIMITED PARTNERSHIP - NO 1,513900,1910,A - Average,0,0,0,0,0,2024
77,42.3789863,-71.029603,MORALES TELESFORO,681800,1899,A - Average,0,0,0,0,0,2024
78,42.3790738,-71.029622,PETROZZELLI LOUISE J,548200,1920,A - Average,0,0,0,0,0,2024
79,42.4270443,-71.099476,KRAJANGSART SLILTIP,993700,1910,A - Average,0,0,0,0,0,2024
80,42.4100311,-71.005371,JACQUELINE DASILVA REVOCABLE TRUST,867100,1910,A - Average,0,0,0,0,0,2024
81,42.3791162,-71.029278,RECINOS GERARDO,990900,1910,A - Average,0,0,0,0,0,2024
82,42.3791003,-71.029185,CASTILLO WEMBER,1147100,1910,G - Good,0,0,0,0,0,2024
83,42.4384671,-71.021176,421 SARATOGA ST LLC,832700,1910,A - Average,0,0,0,0,0,2024
84,42.3792089,-71.028953,VENTURA GLORIA,1059600,1910,A - Average,0,0,0,0,0,2024
85,42.3792752,-71.028907,FELIPE BRAULIO R,861500,1910,A - Average,0,0,0,0,0,2024
86,42.3792318,-71.028748,LEMUS ELSA G,761000,1910,A - Average,0,0,0,0,0,2024
87,42.4339088,-71.100838,CONTRERAS JASMINE,705600,1910,A - Average,0,0,0,0,0,2024
88,42.37936,-71.028535,PORTILLO JOSE R,886500,1910,A - Average,0,0,0,0,0,2024
89,42.3796356,-71.028628,DIPRIMA CHARLES,1075200,1910,A - Average,0,0,0,0,0,2024
90,42.3794496,-71.028315,ECHEVERRI JULIO C,653100,1910,A - Average,0,0,0,0,0,2024
91,42.3794686,-71.028303,CASTANEDA PEDRO,1076600,1910,A - Average,0,0,0,0,0,2024
92,42.5725881,-70.989345,LAVECCHIA TRUST,985100,1910,A - Average,0,0,0,0,0,2024
93,42.3736639,-71.040438,PAZ PROPERTIES INC,230016,1899,G - Good,0,0,0,0,0,2024
94,42.3600825,-71.05888,FAZIO ENTERPRISES INCORPORATED,979100,1997,G - Good,0,0,0,0,0,2024
95,42.2451558,-71.044832,DAY SQUARE ASSOCIATES LLC,658900,1899,A - Average,0,0,0,0,0,2024
96,42.3793438,-71.027999,TARANTINO TEODORO,650200,1915,G - Good,0,0,0,0,0,2024
97,42.4336491,-71.04915,NG SUM WUN,656400,1899,G - Good,0,0,0,0,0,2024
98,42.3793178,-71.02818,RCJ TRUST,590700,1899,A - Average,0,0,0,0,0,2024
99,42.4128586,-71.028763,C&C REALTY TRUST,464700,1899,A - Average,0,0,0,0,0,2024
100,42.4199461,-71.007374,PEREZ MIRZA,265200,1914,G - Good,0,0,0,0,0,2024
101,42.4239442,-71.054383,TRUONG NGHIA,596200,1899,A - Average,0,0,0,0,0,2024
102,42.3789479,-71.028837,SUB NOMINEE TRUST,136600,1899,A - Average,0,0,0,0,0,2024
103,42.2873664,-71.116184,292 BENNINGTON STREET LLC,320000,1899,A - Average,0,0,0,0,0,2024
104,42.378997,-71.028582,GONZALEZ JOSE,482500,1899,A - Average,0,0,0,0,0,2024
105,42.2113595,-71.244985,STEPHANIES LAND COMPANY INC,303500,1899,G - Good,0,0,0,0,0,2024
106,42.3789479,-71.028837,SPINELLI RAVIOLI MFG CO INC,2068800,1899,A - Average,0,0,0,0,0,2024
107,42.3789479,-71.028837,276-280 BENNINGTON STREET REALTY TRUST,481500,1930,A - Average,0,0,0,0,0,2024
108,42.3789479,-71.028837,TAYLOR NOMINEE TRUST,383300,1899,A - Average,0,0,0,0,0,2024
109,42.3789479,-71.028837,CAT NOMINEE TRUST,233400,1899,G - Good,0,0,0,0,0,2024
110,42.5028667,-71.028349,PHAM CON L,706700,1899,G - Good,0,0,0,0,0,2024
111,42.3571562,-71.06091,402 SARATOGA STREET LLC,632400,1900,A - Average,0,0,0,0,0,2024
112,42.379397,-71.029835,MEJIA ELKIN,960400,1910,A - Average,0,0,0,0,0,2024
113,42.2797554,-71.162676,BURNS BOTHERS LLC,861700,1910,A - Average,0,0,0,0,0,2024
114,42.3460654,-71.050795,PRINCETON 261  LLC,783000,1905,A - Average,0,0,0,0,0,2024
115,36.3322489,-94.257071,LOBO MIRNA E,1058700,1900,A - Average,0,0,0,0,0,2024
116,42.3666017,-71.038502,EBNT HOLDINGS LLC,904600,1905,A - Average,0,0,0,0,0,2024
117,42.3798587,-71.029442,TURNER JAMIN M,1340600,1900,A - Average,0,0,0,0,0,2024
118,40.0545466,-74.223175,WEIZER AVRAHAM,731400,1905,A - Average,0,0,0,0,0,2024
119,42.3799056,-71.029136,NAVARRETE JOSE,914800,1905,A - Average,0,0,0,0,0,2024
120,42.3950832,-71.038958,PRINCETON VENTURE LLC,1263600,1900,A - Average,0,0,0,0,0,2024
121,42.3798593,-71.039489,MLCH VLADISLAV,986000,1910,A - Average,0,0,0,0,0,2024
122,42.3799468,-71.028918,VIGIL PIOQUINTA H,915300,1900,A - Average,0,0,0,0,0,2024
123,42.3800147,-71.028875,MARTINEZ FREDDY E,998300,1900,A - Average,0,0,0,0,0,2024
124,42.5017311,-71.059963,285 PRINCETON STREET CONDOMINIUM TRUST,0,1900,G - Good,0,0,0,0,0,2024
125,42.1646082,-70.960095,DOUGHTY MARSHAL,479500,1900,G - Good,0,0,0,0,0,2024
126,42.3800501,-71.028765,KONTOU GEORGINA,481000,1900,G - Good,0,0,0,0,0,2024
127,42.3800501,-71.028765,LOY ALLYSON TAYLOR,508600,1900,G - Good,0,0,0,0,0,2024
128,42.3800873,-71.028643,OKWOR STEPHEN,772300,1905,A - Average,0,0,0,0,0,2024
129,42.5089154,-70.925678,MICNIC REAL ESTATE TRUST,734600,1930,A - Average,0,0,0,0,0,2024
130,42.3584699,-71.054466,FB 305 PRINCETON LLC,931500,1905,A - Average,0,0,0,0,0,2024
131,42.3799569,-71.0285,LAMONICA GILDA,549400,1920,A - Average,0,0,0,0,0,2024
132,42.3800854,-71.028384,"3, 4 & 5 LAWSON PLACE REALTY TRUST",560000,1905,A - Average,0,0,0,0,0,2024
133,42.4030766,-71.047354,"3, 4 & 5 LAWSON PLACE REALTY TRUST",19200,1942,A - Average,0,0,0,0,0,2024
134,42.4030766,-71.047354,"3, 4 & 5 LAWSON PLACE REALTY TRUST",19000,1942,A - Average,0,0,0,0,0,2024
135,42.3802155,-71.028499,YEE STEVEN,567000,1905,A - Average,0,0,0,0,0,2024
136,42.3802906,-71.028001,NOBLE SCHOOLHOUSE CORP,2794700,1910,G - Good,0,0,0,0,0,2024
137,42.5496479,-71.022638,SHELBY ST REALTY TRUST,403500,1925,A - Average,0,0,0,0,0,2024
138,42.5496479,-71.022638,SHELBY ST REALTY TRUST,315400,1930,A - Average,0,0,0,0,0,2024
139,42.5331276,-71.039121,STAVROPOULOS SOFIA,448300,1910,G - Good,0,0,0,0,0,2024
140,42.3800415,-71.027711,SHI WEI,1106000,1900,A - Average,0,0,0,0,0,2024
141,42.3799832,-71.027803,LUCIA REVOCABLE TRUST,1228600,1900,G - Good,0,0,0,0,0,2024
142,42.3799169,-71.02785,MARTELLI FRANK,708700,1900,A - Average,0,0,0,0,0,2024
143,42.3798957,-71.027943,COLANTONIO CHRISTOPHER M,933800,1900,A - Average,0,0,0,0,0,2024
144,42.3569581,-71.187683,HELEN MARSH REALTY LLC,1248800,1900,G - Good,0,0,0,0,0,2024
145,42.4038755,-70.997263,VILLANUEVA JUAN CARLOS,1180000,1900,A - Average,0,0,0,0,0,2024
146,42.3487414,-71.08346,SARATOGA REALTY TRUST,1014100,1910,A - Average,0,0,0,0,0,2024
147,42.3797426,-71.028298,MEGNA RICHARD,1090900,1900,A - Average,0,0,0,0,0,2024
148,42.3796943,-71.0285,BENITEZ MANUEL,127700,1942,A - Average,0,0,0,0,0,2024
149,42.3796943,-71.0285,BENITEZ MANUEL,825200,1899,A - Average,0,0,0,0,0,2024
150,42.3796356,-71.028628,DIPRIMA CHARLES E,841300,1930,A - Average,0,0,0,0,0,2024
151,42.3796356,-71.028628,DIPRIMA CHARLES E,1297500,2007,G - Good,0,0,0,0,0,2024
152,42.3795932,-71.028814,DIPRIMA CHARLES E,870800,1900,A - Average,0,0,0,0,0,2024
153,42.3338626,-71.044358,SARATOGA STREET LLC,887300,1900,A - Average,0,0,0,0,0,2024
154,42.3983101,-71.021667,GURFINKEL YEVGENYA,620300,1860,G - Good,0,0,0,0,0,2024
155,42.3795686,-71.028941,VO YEN,694100,1905,G - Good,0,0,0,0,0,2024
156,42.2451136,-71.116327,GUZMAN ALFONSO,929800,1900,A - Average,0,0,0,0,0,2024
157,42.3794627,-71.029097,GARCIA REALTY TRUST,1015100,1900,A - Average,0,0,0,0,0,2024
158,42.3112308,-71.187136,420 SARATOGA STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
159,42.3794671,-71.029202,SMITH JESSICA L,479200,1900,G - Good,0,0,0,0,0,2024
160,42.3794671,-71.029202,NAPOLITANO JOSEPH,489300,1900,G - Good,0,0,0,0,0,2024
161,42.3112308,-71.187136,420 SARATOGA STREET CONDOMINIUM TRUST,511300,1900,G - Good,0,0,0,0,0,2024
162,42.3794138,-71.029283,PEREZ OSCAR A,938800,1900,A - Average,0,0,0,0,0,2024
163,42.3798229,-72.577716,JAMADA TRUST,988400,1900,A - Average,0,0,0,0,0,2024
164,42.2549314,-71.014373,NGUYEN LY,1090100,1900,A - Average,0,0,0,0,0,2024
165,42.3580371,-70.969517,410 SARATOGA STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
166,42.3793375,-71.02953,DONNELLY NICOLE,401500,2015,A - Average,0,0,0,0,0,2024
167,42.3793375,-71.02953,SANDOVAL ANDRES,412200,2015,A - Average,0,0,0,0,0,2024
168,42.3793375,-71.02953,MATTONI MICHAEL ANTHONY,427300,2015,A - Average,0,0,0,0,0,2024
169,42.3792826,-71.029595,408 SARATOGA STREET TRUST,635600,1900,A - Average,0,0,0,0,0,2024
170,42.3780983,-71.032635,MOGHADAMI SADEGH,840000,1899,A - Average,0,0,0,0,0,2024
171,42.3792374,-71.029701,LEAL JOSE,777600,1900,A - Average,0,0,0,0,0,2024
172,42.3799011,-71.030229,OCHOA ALVARO,1407600,1890,A - Average,0,0,0,0,0,2024
173,42.3802156,-71.030439,MARTINEZ SILVERIO E,1097600,1899,A - Average,0,0,0,0,0,2024
174,42.355777,-71.058587,CAAB ASSOCIATES LLC,1742500,2015,G - Good,0,0,0,0,0,2024
175,42.355777,-71.058587,CAAB ASSOCIATES LLC,1074000,1900,G - Good,0,0,0,0,0,2024
176,42.380335,-71.030114,265 LEXINGTON STREET CONDOMINIUM TRUST,0,1899,A - Average,0,0,0,0,0,2024
177,42.436872,-71.173142,CHAN SAU KING,239000,1899,A - Average,0,0,0,0,0,2024
178,42.3803571,-71.030034,TEKKALAKOTA AISHWARYA,324500,1899,A - Average,0,0,0,0,0,2024
179,42.4188559,-71.290692,MANGINI TYLER,355200,1899,A - Average,0,0,0,0,0,2024
180,42.380304,-71.029992,GOLDING ADAM,385100,1899,A - Average,0,0,0,0,0,2024
181,42.454657,-71.367949,267 LEXINGTON STREET CONDOMINIUM TRUST,0,1910,A - Average,0,0,0,0,0,2024
182,42.38043,-71.029994,BOWEN EDWARD J,257700,1910,A - Average,0,0,0,0,0,2024
183,42.3803252,-71.029953,OLIVEROS LUZ GLADYS,321100,1910,A - Average,0,0,0,0,0,2024
184,42.38043,-71.029994,BAKER MICHAEL,330300,1910,A - Average,0,0,0,0,0,2024
185,42.3803252,-71.029953,JUNG CARRIE E,361100,1910,A - Average,0,0,0,0,0,2024
186,42.3600825,-71.05888,269 LEXINGTON STREET CONDOMINIUM TRUST,0,1999,A - Average,0,0,0,0,0,2024
187,42.3803485,-71.029889,KIBBLER EMILY S,347500,2014,A - Average,0,0,0,0,0,2024
188,42.3357505,-71.146561,DOWNEY ELIZABETH E,395100,2013,A - Average,0,0,0,0,0,2024
189,42.3803485,-71.029889,ZANZONICO ROBERTA,394700,2013,A - Average,0,0,0,0,0,2024
190,42.2509027,-71.071946,269-271 LEXINGTON STREET LLC,1000300,1890,G - Good,0,0,0,0,0,2024
191,42.3804233,-71.029762,NGUYEN THOM VAN,858800,1890,A - Average,0,0,0,0,0,2024
192,42.3804446,-71.029669,JACOBSON DANIEL,1196500,1900,A - Average,0,0,0,0,0,2024
193,42.2395002,-71.073571,279 LEXINGTON STREET REALTY TRUST,774900,1900,A - Average,0,0,0,0,0,2024
194,42.2395002,-71.073571,281 LEXINGTON STREET REALTY TRUST,746000,1900,A - Average,0,0,0,0,0,2024
195,42.3805868,-71.029417,MANCIA MARTA L,777200,1900,A - Average,0,0,0,0,0,2024
196,42.4063669,-71.000999,VIVOLO ARMANDO A,709200,1900,A - Average,0,0,0,0,0,2024
197,42.3806372,-71.029278,ESPINAL MERCEDES,431300,1900,A - Average,0,0,0,0,0,2024
198,42.3843608,-71.019158,TRUONG KEVIN DUONG,447000,1900,A - Average,0,0,0,0,0,2024
199,42.380768,-71.029179,BELACHEW TIGIST,675400,1940,A - Average,0,0,0,0,0,2024
200,42.3807122,-71.029065,SULLIVAN BRIDGET T,969800,1900,A - Average,0,0,0,0,0,2024
201,42.3807632,-71.028984,RODRIGUEZ DONNY,933600,1900,A - Average,0,0,0,0,0,2024
202,42.3807884,-71.028915,PARADA NELSON,1004300,1900,A - Average,0,0,0,0,0,2024
203,42.3569581,-71.187683,CHARLES DICKENS REALTY LLC,1223000,1900,A - Average,0,0,0,0,0,2024
204,42.3808386,-71.028721,GONZALEZ JOSE L,935600,1900,A - Average,0,0,0,0,0,2024
205,42.3808889,-71.028582,ARGUETA-LOPEZ YESICA B,593800,1900,A - Average,0,0,0,0,0,2024
206,42.3808048,-71.028361,MALACASO FAMILY TRUST,466500,1900,A - Average,0,0,0,0,0,2024
207,42.3809545,-71.028477,AGUILAR JOSE,1111800,1899,A - Average,0,0,0,0,0,2024
208,42.3809605,-71.028349,SMITH THOMAS L,1191400,1900,G - Good,0,0,0,0,0,2024
209,42.3809817,-71.028257,311 LEXINGTON STREET CONDOMINIUM TRUST,0,1900,G - Good,0,0,0,0,0,2024
210,42.3648733,-71.11203,HESHMAT AYA A,517800,1900,G - Good,0,0,0,0,0,2024
211,42.3810081,-71.028282,ARELLANO IVANA AIDA,517700,1900,G - Good,0,0,0,0,0,2024
212,42.3810081,-71.028282,CONLEY DAVID SANTORY,517600,1900,G - Good,0,0,0,0,0,2024
213,42.3810386,-71.028191,JANISZEWSKI KAZIMIERZ,869600,1907,A - Average,0,0,0,0,0,2024
214,42.3835037,-71.016556,5 SHELBY STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
215,42.3808758,-71.02817,HART COLLEEN,509400,2017,A - Average,0,0,0,0,0,2024
216,42.380865,-71.028184,GUENTHER BRENDA,498500,2017,A - Average,0,0,0,0,0,2024
217,42.3808758,-71.02817,RUSSO ROBERT,527000,2017,A - Average,0,0,0,0,0,2024
218,42.5136733,-71.011619,FAMILY TRUST,1203600,1899,A - Average,0,0,0,0,0,2024
219,42.2494845,-70.904314,324 PRINCETON STREET LLC,1032200,1890,G - Good,0,0,0,0,0,2024
220,42.4730755,-70.950224,OULD-SAHRAOUIA ABDALLAH,751400,1890,A - Average,0,0,0,0,0,2024
221,42.4730755,-70.950224,OULD-SAHRAOUIA ABDALLAH,17100,1942,A - Average,0,0,0,0,0,2024
222,42.3805903,-71.028305,CIARLONE FAMILY REALTY TRUST,857100,1890,A - Average,0,0,0,0,0,2024
223,42.380532,-71.028398,318 PRINCETON STREET CONDOMINIUM TRUST,0,1890,A - Average,0,0,0,0,0,2024
224,42.3805766,-71.028406,BROWN SARAH B,591000,2016,A - Average,0,0,0,0,0,2024
225,42.3805766,-71.028406,RETTERSON KATHLEEN,490100,2016,A - Average,0,0,0,0,0,2024
226,42.3805766,-71.028406,FORBUSH LEIGH R,516600,2016,A - Average,0,0,0,0,0,2024
227,42.4644854,-70.904323,316 PRINCETON STREET LLC,491800,1890,P - Poor,0,0,0,0,0,2024
228,42.4479968,-71.016136,MARTINEZ EMILIANO,866700,1900,A - Average,0,0,0,0,0,2024
229,42.3804234,-71.02863,SANTON RAUL,770100,1900,A - Average,0,0,0,0,0,2024
230,42.3804092,-71.028804,310 PRINCETON STREET REALTY TRUST,798600,1988,A - Average,0,0,0,0,0,2024
231,42.3803889,-71.028862,PRINCETON STREET CONDOMINIUM TRUST,0,2001,A - Average,0,0,0,0,0,2024
232,42.3804036,-71.02887,VILLANOVA ANDREA,552700,2001,A - Average,0,0,0,0,0,2024
233,42.3803889,-71.028862,ESPANA MARCO,552700,2001,A - Average,0,0,0,0,0,2024
234,42.3803788,-71.028989,DAWSON ELIZABETH,668300,1900,G - Good,0,0,0,0,0,2024
235,42.3803588,-71.029045,HERRERA EMILCE D,505600,1900,A - Average,0,0,0,0,0,2024
236,42.3803457,-71.029092,296 PRINCETON STREET REALTY TRUST,252400,1900,P - Poor,0,0,0,0,0,2024
237,42.3574648,-71.129577,LOLASTAR LLC,422600,1910,G - Good,0,0,0,0,0,2024
238,42.3574648,-71.129577,LOLASTAR LLC,476000,1900,G - Good,0,0,0,0,0,2024
239,42.3801295,-71.029304,288 PRINCETON STREET CONDOMINIUM TRUST,0,1890,G - Good,0,0,0,0,0,2024
240,42.3801295,-71.029304,288 PRINCETON STREET CONDOMINIUM TRUST,491500,1890,A - Average,0,0,0,0,0,2024
241,42.3802082,-71.029276,HADLEY DANIEL J,500500,1890,A - Average,0,0,0,0,0,2024
242,42.3802082,-71.029276,GARIBALDI CYNTHIA,479900,1890,A - Average,0,0,0,0,0,2024
243,42.433848,-71.237653,TERRA FUND-A LLC,793700,1900,A - Average,0,0,0,0,0,2024
244,42.3801344,-71.029429,284 PRINCETON STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
245,42.3801725,-71.029489,RA JOHN,519300,2016,A - Average,0,0,0,0,0,2024
246,42.3801725,-71.029489,CYR KYLE,428600,2016,A - Average,0,0,0,0,0,2024
247,42.3812871,-71.090841,KREUGER JONATHAN P,655400,1900,A - Average,0,0,0,0,0,2024
248,42.3802443,-71.029638,BELCH MITCHELL C,483300,1900,G - Good,0,0,0,0,0,2024
249,42.3800709,-71.029605,276 PRINCETON STREET CONCOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
250,42.3801117,-71.029655,DOLAN DEREK,458900,2015,A - Average,0,0,0,0,0,2024
251,42.3801117,-71.029655,WEISSMAN KATIE ANN,470000,2015,A - Average,0,0,0,0,0,2024
252,42.3801117,-71.029655,HOYO TELLET ALEJANDRO JOSE,498000,2015,A - Average,0,0,0,0,0,2024
253,42.5761912,-71.087916,274 PRINCETON LLC,987200,1900,A - Average,0,0,0,0,0,2024
254,42.3800118,-71.029742,HOXHALLARI ALTIN,928900,1900,A - Average,0,0,0,0,0,2024
255,42.4062916,-70.991609,YAMMINE-ATIEH JOINT LIVING TRUST,1055700,1890,A - Average,0,0,0,0,0,2024
256,42.3799438,-71.030028,MARIA ISABEL GUEVARA REVOCABLE TRUST,1083300,1900,A - Average,0,0,0,0,0,2024
257,42.3798828,-71.030023,OCHOA ALVARO,1101200,1900,A - Average,0,0,0,0,0,2024
258,42.3804511,-71.030562,CADAVID LUIS,830600,1910,A - Average,0,0,0,0,0,2024
259,42.3805494,-71.030647,FACADA JOHN G,728600,1900,A - Average,0,0,0,0,0,2024
260,42.3806086,-71.030683,DILUIGI FAMILY REVOCABLE TRUST,820600,1900,A - Average,0,0,0,0,0,2024
261,42.3807054,-71.030707,FACADA JOHN G,859500,1900,A - Average,0,0,0,0,0,2024
262,42.3807949,-71.030858,HERRERA HECTOR M,1120000,1924,A - Average,0,0,0,0,0,2024
263,42.3808245,-71.030779,LEACH DONALD,974100,1900,A - Average,0,0,0,0,0,2024
264,42.3808981,-71.030694,LANDAVERDE JOSE K,770900,1900,A - Average,0,0,0,0,0,2024
265,42.3809259,-71.030532,COLON HECTOR L,724400,1900,A - Average,0,0,0,0,0,2024
266,42.3808975,-71.030382,MONTOYA LUIS A,1071400,1900,A - Average,0,0,0,0,0,2024
267,42.3810125,-71.030361,VILLATORO SONIA M,864400,2004,G - Good,0,0,0,0,0,2024
268,42.4558377,-71.212941,MCAULIFFE CAROLINE  A,660200,1900,G - Good,0,0,0,0,0,2024
269,42.3810346,-71.03008,EAGLE HILL CONOMINIUM TRUST,0,1999,A - Average,0,0,0,0,0,2024
270,42.381055,-71.030175,GUPTA NEHAL,495000,1991,A - Average,0,0,0,0,0,2024
271,42.381055,-71.030175,BROWN AMANDA,466900,1991,A - Average,0,0,0,0,0,2024
272,42.3811292,-71.029952,CASSIDY MICHAEL,269500,1991,A - Average,0,0,0,0,0,2024
273,42.3811292,-71.029952,LACHANCE  EDMUND  D,303200,1991,A - Average,0,0,0,0,0,2024
274,42.3812448,-71.029901,DICENSO DAVID,1080300,1900,A - Average,0,0,0,0,0,2024
275,42.6942905,-71.03998,CELESTIN FREDERIC,1087300,1900,A - Average,0,0,0,0,0,2024
276,42.3812117,-71.029611,ARSENAULT ARTHUR F,858800,1954,A - Average,0,0,0,0,0,2024
277,42.38123,-71.029545,ASCOLI DAVID,514100,1900,A - Average,0,0,0,0,0,2024
278,42.3811814,-71.029366,COSTELLO ALBERT D,505200,1900,A - Average,0,0,0,0,0,2024
279,42.3818745,-71.026656,CHANNEL FISH CO INC,523400,1900,A - Average,0,0,0,0,0,2024
280,42.3812261,-71.029197,OSBORNE NATHAN,435700,1900,A - Average,0,0,0,0,0,2024
281,28.2425941,-81.597832,JULIA SCOPPETTUOLO TRUST,482600,1900,A - Average,0,0,0,0,0,2024
282,42.3683612,-71.036243,CABOOSE PROPERTIES LLC,640200,1900,A - Average,0,0,0,0,0,2024
283,42.2469758,-71.797069,JIANG JAY,625300,1900,A - Average,0,0,0,0,0,2024
284,42.3812137,-71.028944,MARIO FAMILY TRUST,417400,1900,A - Average,0,0,0,0,0,2024
285,42.381209,-71.028874,MARKS DAVID Z,479900,1900,A - Average,0,0,0,0,0,2024
286,42.38123,-71.02886,ZHENG JINGWEN,463000,1911,A - Average,0,0,0,0,0,2024
287,42.3811837,-71.028732,LANDAVERDE JOSE A,528000,1911,A - Average,0,0,0,0,0,2024
288,42.3740594,-71.034177,DLG HOLDINGS LLC,578400,1899,G - Good,0,0,0,0,0,2024
289,42.3886768,-71.00973,ADRIANO REALTY TRUST,493600,1940,A - Average,0,0,0,0,0,2024
290,42.3810903,-71.028851,RODRIGUEZ SUSAN,484200,1900,A - Average,0,0,0,0,0,2024
291,42.3810075,-71.028977,SANTOS JURANDIR C,492000,1900,A - Average,0,0,0,0,0,2024
292,42.3810346,-71.028999,IVY JULIA,453100,1900,A - Average,0,0,0,0,0,2024
293,42.3810134,-71.029092,APONTE JOSEPH,489300,1900,A - Average,0,0,0,0,0,2024
294,42.380977,-71.02915,292 LEXINGTON STREET REALTY TRUST,497700,1900,A - Average,0,0,0,0,0,2024
295,42.3809365,-71.029286,DOHERTY JOSEPH,528400,1900,A - Average,0,0,0,0,0,2024
296,43.042927,-88.097746,VIPOND ALEX RICHARD,543200,1900,A - Average,0,0,0,0,0,2024
297,42.8726845,-70.843606,FALZARANO ANTHONY J,689100,1900,A - Average,0,0,0,0,0,2024
298,42.380857,-71.029471,ELIAS ORLANDO,866600,1900,A - Average,0,0,0,0,0,2024
299,42.380916,-71.029576,VASQUEZ MANUEL D,988800,1900,A - Average,0,0,0,0,0,2024
300,42.3808517,-71.029657,MARTINEZ WALTER,763600,1900,A - Average,0,0,0,0,0,2024
301,42.3807829,-71.029696,NETO DJALMA FRANCA,907300,1900,A - Average,0,0,0,0,0,2024
302,42.3808067,-71.029835,SALMERON JOSE,697900,1900,A - Average,0,0,0,0,0,2024
303,42.2826384,-71.464675,TIMELESS NETWORK SERVICES LLC,741400,1890,A - Average,0,0,0,0,0,2024
304,42.2395002,-71.073571,274 LEXINGTON STREET REALTY TRUST,907000,1890,A - Average,0,0,0,0,0,2024
305,42.3806303,-71.030111,ALBANO SALVATORE,708200,1900,A - Average,0,0,0,0,0,2024
306,42.3806106,-71.030207,266 LEXINGTON STREET CONDOMINIUM TRUST,0,1900,A - Average,0,0,0,0,0,2024
307,42.380625,-71.030145,QUINN KATHERINE,423200,1900,A - Average,0,0,0,0,0,2024
308,42.3179161,-71.060513,LIBBY MATTHEW J,426800,1900,A - Average,0,0,0,0,0,2024
309,42.3806251,-71.030145,PEREZ NOEL,420100,1900,A - Average,0,0,0,0,0,2024
310,42.3805444,-71.030253,CAMERON ROBERT ROSS,499800,1900,A - Average,0,0,0,0,0,2024
311,42.3805333,-71.03035,GREEN THOMAS,551100,1900,A - Average,0,0,0,0,0,2024
312,42.3805147,-71.030446,SANCHEZ ROCIO DEL PILAR CARTOLIN,772300,1900,A - Average,0,0,0,0,0,2024
313,42.298947,-71.030543,258 LEXINGTON STREET DEVELOPMENT LLC,780300,1910,A - Average,0,0,0,0,0,2024
314,42.3812441,-71.027834,SHCHERBINA NATALIA,797800,1890,A - Average,0,0,0,0,0,2024
315,42.381162,-71.027756,CHAVEZ ALMA,880600,1890,A - Average,0,0,0,0,0,2024
316,42.3812375,-71.027734,325 EAST EAGLE STREET CONDOMINIUM TRUST,0,1890,G - Good,0,0,0,0,0,2024
317,42.3812131,-71.027694,DEEN PHILLIP D,425300,2017,A - Average,0,0,0,0,0,2024
318,42.3812131,-71.027694,LEFEBVRE BETH L,431400,2017,A - Average,0,0,0,0,0,2024
319,42.3812131,-71.027694,LABBE BRENDAN,450100,2017,A - Average,0,0,0,0,0,2024
320,42.3812043,-71.027607,LARA ARACELY,940000,1890,A - Average,0,0,0,0,0,2024
321,42.3395034,-71.120876,SEVENTY ONE SCHOOL OPCO LLC,841500,1890,G - Good,0,0,0,0,0,2024
322,42.3493605,-71.196397,LEE WILLIAM,978300,1890,G - Good,0,0,0,0,0,2024
323,42.381195,-71.02727,MARTINEZ JOSE,820300,1890,A - Average,0,0,0,0,0,2024
324,42.3812089,-71.027189,ALFARO MAREL W,987800,1890,G - Good,0,0,0,0,0,2024
325,42.3822152,-71.020978,DENARO JOHN,650500,1890,A - Average,0,0,0,0,0,2024
326,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,86400,1942,A - Average,0,0,0,0,0,2024
327,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,103900,1942,A - Average,0,0,0,0,0,2024
328,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,49000,1942,A - Average,0,0,0,0,0,2024
329,42.3818745,-71.026656,MNA REAL ESTATE HOLDING LLC,41400,1942,A - Average,0,0,0,0,0,2024
330,42.3346103,-71.038426,FOLEY BRIAN,883100,1890,A - Average,0,0,0,0,0,2024
331,37.3901166,-122.10973,360 PRINCETON STREET REALTY TRUST,636700,1890,A - Average,0,0,0,0,0,2024
332,42.3569581,-71.187683,FRESH PRINCETON REALTY LLC,1042700,1899,G - Good,0,0,0,0,0,2024
